split,model,canonical_perturbation,mse,mae,delta_pearson,cosine
train,ridge_multihot_main_effects,CDKN1A,0.00020365226049483823,0.005496154366921689,0.9744755040114169,0.9744487881213668
train,ridge_multihot_main_effects,CDKN1B,0.00015000646730985634,0.004992677185682921,0.9664367811039003,0.9664364477837347
train,ridge_multihot_main_effects,CDKN1C,0.00037721628767437156,0.007136283103775848,0.9666324065244551,0.9665877430543601
train,ridge_multihot_main_effects,CEBPA,0.000979812815433137,0.01139029080186775,0.9917167175692371,0.9918149238657048
train,ridge_multihot_main_effects,CEBPB,0.000520487993713817,0.007898424261602635,0.9718332253143931,0.9721955167307814
train,ridge_multihot_main_effects,CEBPE,0.0010284582196020443,0.010568865639492626,0.9846930891981805,0.9848598423042306
train,ridge_multihot_main_effects,CELF2,9.738226333311455e-06,0.0008940478600703886,0.9992008996357424,0.9992080354295004
train,ridge_multihot_main_effects,CITED1,1.948206189462968e-05,0.0014536532082651992,0.9998263230421077,0.9998267260880062
train,ridge_multihot_main_effects,CKS1B,2.3808949711376507e-05,0.0014162565077805152,0.9998333696081286,0.9998334347024482
train,ridge_multihot_main_effects,CLDN6,0.0003988413796634617,0.006906647950380657,0.962879132587611,0.9622362076761807
train,ridge_multihot_main_effects,CNN1,0.0002872950170130758,0.005792405104919626,0.95978995060764,0.9598396577163522
train,ridge_multihot_main_effects,CNNM4,1.289727657160891e-05,0.0007634868209246833,0.9995372612338372,0.9995370150782918
train,ridge_multihot_main_effects,COL1A1,4.4379020391506426e-05,0.0018429439237559076,0.9998278484543998,0.9998277969230673
train,ridge_multihot_main_effects,COL2A1,3.894763204540616e-05,0.0016726930194135411,0.999767828523601,0.9997686410374946
train,ridge_multihot_main_effects,CSRNP1,8.769795839309543e-06,0.0009264467606560437,0.9982679924390476,0.9982959352715208
train,ridge_multihot_main_effects,DLX2,0.0007143500063193616,0.00923718474661266,0.867212040015969,0.8660578904850905
train,ridge_multihot_main_effects,DUSP9,0.00031486989741724046,0.006161399010854641,0.9757386093075321,0.9757276359690297
train,ridge_multihot_main_effects,EGR1,7.307295759809375e-06,0.0008578720594489366,0.9996338931002089,0.999634633365536
train,ridge_multihot_main_effects,ELMSAN1,0.0003382909710322232,0.006463106553835489,0.7804219323738745,0.7786317443050093
train,ridge_multihot_main_effects,ETS2,0.00024433073319727125,0.0046968132994797225,0.9503073999258028,0.950394642067598
train,ridge_multihot_main_effects,FEV,0.00039579860811632704,0.00633135526411253,0.9615448107362975,0.9618293219539994
train,ridge_multihot_main_effects,FOSB,0.00027870410884074263,0.006098661264543487,0.9345951367907286,0.9353163391891406
train,ridge_multihot_main_effects,FOXA1,0.00039048335443766775,0.007178132181818247,0.9119499298456947,0.9102693740358333
train,ridge_multihot_main_effects,FOXA3,9.826638727967976e-05,0.003992295061746299,0.9740738443473984,0.9740408722234619
train,ridge_multihot_main_effects,FOXF1,0.00010143520451070701,0.003909129989244524,0.9357090252091737,0.9345268443001218
train,ridge_multihot_main_effects,FOXL2,0.0001118452272292079,0.0035041768858372424,0.9736339908584847,0.9736885146295098
train,ridge_multihot_main_effects,FOXO4,1.9462350858417438e-05,0.0014046740601374253,0.9998476985841199,0.9998469592056533
train,ridge_multihot_main_effects,GLB1L2,8.44850447387409e-06,0.0006458695480405781,0.9994825546482723,0.9994832439285397
train,ridge_multihot_main_effects,HES7,7.457327522852234e-05,0.002717832767187379,0.9999208344523351,0.9999213295452065
train,ridge_multihot_main_effects,HK2,3.9962843571808425e-06,0.0006520866509714515,0.99881240497951,0.9988110254291314
train,ridge_multihot_main_effects,HNF4A,2.7761638653321506e-05,0.0016561419978284586,0.9998723666570364,0.9998722890654449
train,ridge_multihot_main_effects,HOXA13,5.5629703326870355e-05,0.002428567661674688,0.999935444447055,0.9999357205687069
train,ridge_multihot_main_effects,HOXB9,0.00010560221133023438,0.0039804118877099235,0.9775841069920068,0.9777316524609179
train,ridge_multihot_main_effects,HOXC13,9.801014227416904e-05,0.0036161337653759337,0.9923538479856553,0.9923769248759736
train,ridge_multihot_main_effects,IER5L,1.6934544781628748e-05,0.0011563928018806012,0.9998563494818749,0.9998566469033076
train,ridge_multihot_main_effects,IGDCC3,0.00023305063141005765,0.005345303247546104,0.970526520961194,0.9703839515811938
train,ridge_multihot_main_effects,IKZF3,0.00023499921282966888,0.0056467102815260925,0.9911560486527731,0.9911461189654116
train,ridge_multihot_main_effects,IRF1,0.0002909112363126304,0.005811301492229884,0.9736454905994137,0.9737123238076965
train,ridge_multihot_main_effects,ISL2,4.316315099220435e-06,0.000620296662935932,0.9974790455457275,0.9975016254818823
train,ridge_multihot_main_effects,JUN,0.0006363851458178194,0.009991417446644127,0.8941983114397091,0.8936469320605183
train,ridge_multihot_main_effects,KIAA1804,5.11985893987758e-06,0.0007298670150151181,0.999207470361173,0.9992109690040163
train,ridge_multihot_main_effects,KIF18B,0.00010648022997382729,0.004128544219889268,0.9217146191613405,0.9217112468854677
train,ridge_multihot_main_effects,KIF2C,0.00010815789207034223,0.004087664843917076,0.8518750669894878,0.8518852389193662
train,ridge_multihot_main_effects,KLF1,0.0003286460853985486,0.006325130790851505,0.9497019699662868,0.9492712767439957
train,ridge_multihot_main_effects,KMT2A,4.871708283052125e-06,0.0007167588720697998,0.9989069438744665,0.9989070998973033
train,ridge_multihot_main_effects,LHX1,0.0001257548217416364,0.004033162631278294,0.9773016173123391,0.977326102586906
train,ridge_multihot_main_effects,LYL1,5.770469120701457e-06,0.0006203127085723792,0.9991260073013901,0.9991251421936416
train,ridge_multihot_main_effects,MAML2,6.225101591155872e-06,0.0007837367251007849,0.9972965111748836,0.9972962268579196
train,ridge_multihot_main_effects,MAP2K3,0.00016380893527726708,0.004396998160653254,0.9195472677755749,0.9195525963399817
train,ridge_multihot_main_effects,MAP2K6,0.00017273418504773144,0.004828585117330646,0.8324646226862867,0.8320244906994938
train,ridge_multihot_main_effects,MAP4K3,2.02973041502532e-06,0.0005282286119007183,0.998418393889005,0.9984154618016824
train,ridge_multihot_main_effects,MAP4K5,2.259839967565947e-06,0.000549816019566461,0.998620473859362,0.9986163748694027
train,ridge_multihot_main_effects,MAP7D1,0.00019918106876974588,0.0048651325717743495,0.8530030920400142,0.8536820638862653
train,ridge_multihot_main_effects,MAPK1,0.00031212806442742233,0.005773207404826219,0.9821259715858839,0.9821365513115247
train,ridge_multihot_main_effects,MEIS1,3.3375441156321664e-06,0.0005631300733781884,0.9987297291364734,0.9987373097238578
train,ridge_multihot_main_effects,MIDN,2.8130506071662136e-05,0.0016689299196871977,0.9998396655841101,0.9998409171232613
train,ridge_multihot_main_effects,NCL,4.3909138378854415e-06,0.0007071571216737545,0.9981716158659117,0.998172452942418
train,ridge_multihot_main_effects,NIT1,2.5138252730577005e-05,0.0016715837881052947,0.9997541974792202,0.9997550949912516
train,ridge_multihot_main_effects,OSR2,0.0002941257388280165,0.0061792128709704935,0.958178818032185,0.9590862883855559
train,ridge_multihot_main_effects,PLK4,0.0003012071086606679,0.00682740735942698,0.8443143163804249,0.8435397309295326
train,ridge_multihot_main_effects,POU3F2,8.911019365618003e-06,0.0008971007519791961,0.9996025526752803,0.9996035781562618
train,ridge_multihot_main_effects,PRDM1,5.009848022850421e-05,0.0018488994842799959,0.9999155212449989,0.9999156988072475
train,ridge_multihot_main_effects,PRTG,0.000245976822367172,0.005188684070556485,0.9761408974335265,0.9760912334587669
train,ridge_multihot_main_effects,PTPN1,2.6044383753998163e-05,0.0013834282843429022,0.9999068161378828,0.9999061972144366
train,ridge_multihot_main_effects,PTPN12,0.0002323115505475929,0.005898222444856197,0.9409623805107314,0.9400515261577047
train,ridge_multihot_main_effects,PTPN13,1.0320770713000235e-05,0.0009492732301794642,0.9995571185646802,0.9995582875405952
train,ridge_multihot_main_effects,PTPN9,0.00015762794354737348,0.004588863960347865,0.9500166719967075,0.9501146817769521
train,ridge_multihot_main_effects,RHOXF2BB,0.00024879249850446694,0.006007832104447638,0.9779966129579089,0.9780818462397771
train,ridge_multihot_main_effects,RREB1,9.569010319236799e-06,0.0009254534639855212,0.9996883708674547,0.999687879152461
train,ridge_multihot_main_effects,RUNX1T1,0.0001103681594839195,0.0035977835961218565,0.7839170205425819,0.7823840582665916
train,ridge_multihot_main_effects,S1PR2,0.00016539234768762388,0.00435938663736525,0.9747855216433478,0.9746459839868925
train,ridge_multihot_main_effects,SAMD1,0.00020285953663032362,0.005582773840846355,0.9680028000601978,0.9680719601401617
train,ridge_multihot_main_effects,SET,0.00035824854521618137,0.006484654214570468,0.9729148421491938,0.972621902779249
train,ridge_multihot_main_effects,SGK1,0.0001831147882264579,0.004724641597846996,0.962783427320681,0.962475541922099
train,ridge_multihot_main_effects,SLC38A2,9.371263270852751e-05,0.003591347777409899,0.8929034403842654,0.8926983221830805
train,ridge_multihot_main_effects,SLC4A1,2.1397760940863867e-05,0.0012278239774432711,0.999614341725325,0.9996164488090459
train,ridge_multihot_main_effects,SLC6A9,8.068923358357512e-06,0.0008400213239731287,0.999379612070549,0.9993818338319841
train,ridge_multihot_main_effects,SNAI1,0.00047802506416833116,0.00794059782420669,0.9437325675409604,0.9433132980585043
train,ridge_multihot_main_effects,SPI1,0.00041838964140557744,0.007446067737984303,0.9762765659852364,0.9762151867935468
train,ridge_multihot_main_effects,STIL,0.0002772540697333505,0.006546134683784219,0.8978655006309832,0.8970759466875532
train,ridge_multihot_main_effects,TBX2,9.332803295294078e-05,0.0033701241979244767,0.9866535139481231,0.986654119088292
train,ridge_multihot_main_effects,TBX3,3.0164874381336112e-05,0.000870284478650307,0.9997581769634011,0.9997581288038287
train,ridge_multihot_main_effects,TGFBR2,0.00023117700699572144,0.005340925442089373,0.754372201198773,0.7540949818890582
train,ridge_multihot_main_effects,TMSB4X,1.107409677818636e-05,0.000590811704266243,0.9992136266641437,0.9992132448157562
train,ridge_multihot_main_effects,TP73,0.0001145219548779873,0.0031080773538279417,0.9999692004149792,0.9999692725756549
train,ridge_multihot_main_effects,TSC22D1,4.63226201827406e-06,0.0005901823500037457,0.998826224392785,0.9988290982646408
train,ridge_multihot_main_effects,UBASH3A,0.000520075340101245,0.007219946008631823,0.73727262066942,0.7358264910187838
train,ridge_multihot_main_effects,UBASH3B,0.0002686716052313433,0.00501281778005746,0.9444857992618511,0.944144375722596
train,ridge_multihot_main_effects,ZBTB1,0.00011951720569791386,0.004256386053960112,0.9816635133406354,0.9816682632992426
train,ridge_multihot_main_effects,ZBTB10,0.00037406250580529076,0.007852285319212103,0.9749333561961051,0.974932094697151
train,ridge_multihot_main_effects,ZBTB25,0.00031086901614784914,0.006136217499664881,0.9322858657088807,0.9319146039155665
train,ridge_multihot_main_effects,ZC3HAV1,6.84644497322105e-05,0.0030217335549408584,0.9438915746944114,0.9443179936142091
train,ridge_multihot_main_effects,ZNF318,8.894320248066e-05,0.00337643555750328,0.9441456068797812,0.944226100015423
train,ridge_multihot_main_effects,AHR+FEV,0.0004517867051577451,0.00671573282425928,0.991277320233051,0.9913633037267684
train,ridge_multihot_main_effects,BAK1+BCL2L11,7.335425971514311e-05,0.0031154382570602827,0.9063939372880564,0.9064474279440065
train,ridge_multihot_main_effects,BCL2L11+TGFBR2,7.465022853121835e-05,0.0032800487324051108,0.9566620682975973,0.9567783015613881
train,ridge_multihot_main_effects,BPGM+SAMD1,9.459164592216436e-05,0.003951526457801101,0.9927869147796098,0.9927689371949948
train,ridge_multihot_main_effects,C19orf26+TGFBR2,0.00026797636102560737,0.0054196080405048315,0.9779323811306244,0.9779320972807374
train,ridge_multihot_main_effects,CBL+PTPN12,0.0002995206706532732,0.006807785746279535,0.9799721915768598,0.979705887839988
train,ridge_multihot_main_effects,CBL+PTPN9,0.0001267151290193327,0.004441410440297521,0.9893856703072376,0.9892605761753845
train,ridge_multihot_main_effects,CBL+TGFBR2,0.00023018963092594406,0.005944041092833479,0.9702590747528516,0.9702710657812181
train,ridge_multihot_main_effects,CBL+UBASH3A,0.0005448338104925751,0.009146221414415283,0.9596382173134037,0.9595944243766574
train,ridge_multihot_main_effects,CBL+UBASH3B,0.00047476672581254586,0.007000804021970061,0.9904885756560081,0.9904954169744774
train,ridge_multihot_main_effects,CDKN1A+CDKN1B,0.00010182624317953376,0.004294061130102038,0.9923580860011538,0.9923580822805786
train,ridge_multihot_main_effects,CDKN1A+CDKN1C,0.00015283127770469545,0.0050230515382863414,0.9891200835134759,0.9891045279756013
train,ridge_multihot_main_effects,CDKN1B+CDKN1C,0.00014492965900541788,0.0049218407683606245,0.9860278314673606,0.986028909234359
train,ridge_multihot_main_effects,CEBPA+JUN,0.0008388173430474415,0.011336820691943732,0.9895111959103956,0.989655381688048
train,ridge_multihot_main_effects,CEBPA+KLF1,0.0010076475585640056,0.010853822188282156,0.9805254237942969,0.980786800775599
train,ridge_multihot_main_effects,CEBPB+FOSB,0.00252137892130957,0.01751197856081542,0.9648943545851801,0.9652262893517768
train,ridge_multihot_main_effects,CEBPB+JUN,0.0006936300399733291,0.010978766201513411,0.9771794757270839,0.97748794094282
train,ridge_multihot_main_effects,CEBPB+MAPK1,0.0007390168329586328,0.009728621175051641,0.9742792080921109,0.9746019162406517
train,ridge_multihot_main_effects,CEBPB+OSR2,0.00035013997585587215,0.0074452025158534,0.9857280470280643,0.98602562575221
train,ridge_multihot_main_effects,CEBPB+PTPN12,0.0008679657302457553,0.010510214155885645,0.9078175088790429,0.9084425363664899
train,ridge_multihot_main_effects,CEBPE+CNN1,0.0008072405974781898,0.009930870217136147,0.9229816278793505,0.9231729884880258
train,ridge_multihot_main_effects,CEBPE+ETS2,0.00032118057661981056,0.006649645818355267,0.9813658939150995,0.9816232160081544
train,ridge_multihot_main_effects,CEBPE+KLF1,0.0009196925260726863,0.010133399576146514,0.8783194271766606,0.8794805112913868
train,ridge_multihot_main_effects,CEBPE+RUNX1T1,0.00010894350681695516,0.003673933996793258,0.9905613127353237,0.9906356775773937
train,ridge_multihot_main_effects,CEBPE+SPI1,0.0017331250644752828,0.01420154818789956,0.9844670869688799,0.9845654748478928
train,ridge_multihot_main_effects,CLDN6+KLF1,0.00041677409626381313,0.0072231884166041125,0.9759226711075225,0.9755585455901635
train,ridge_multihot_main_effects,CNN1+ETS2,0.0003416864012134058,0.005985143738317677,0.9431764681381949,0.943135088625803
train,ridge_multihot_main_effects,CNN1+MAPK1,0.0005515793470830768,0.006761446477863933,0.8961003909162437,0.8960752734979357
train,ridge_multihot_main_effects,CNN1+UBASH3A,0.0015238571676920959,0.011724048683099765,0.9768328505309322,0.9767386921180617
train,ridge_multihot_main_effects,CNN1+UBASH3B,0.0006859483370494112,0.007872507690016984,0.9833642450214035,0.9833087222459059
train,ridge_multihot_main_effects,DLX2+ZBTB10,0.0008768501466808535,0.010239517371487717,0.9837931782752991,0.9838218593025263
train,ridge_multihot_main_effects,DUSP9+IGDCC3,0.0001846618053300754,0.005341927187416313,0.9898211293613552,0.9898361792116859
train,ridge_multihot_main_effects,DUSP9+KLF1,0.0006160921472276979,0.00836313735991641,0.972086618541589,0.9721288434585297
train,ridge_multihot_main_effects,DUSP9+MAPK1,0.0010896890427860178,0.011149714183687282,0.8643359702742966,0.8656158091863613
train,ridge_multihot_main_effects,DUSP9+PRTG,0.00021960781693344965,0.005853317805329566,0.9891845689819423,0.9892022179181791
train,ridge_multihot_main_effects,DUSP9+SNAI1,0.0012285364974246183,0.01218540507309616,0.9666765315081961,0.966922874978295
train,ridge_multihot_main_effects,ELMSAN1+LHX1,0.00012363935755096734,0.004024704246981162,0.9842609543326589,0.9842295420723286
train,ridge_multihot_main_effects,ELMSAN1+MAP2K3,0.0001326564350320382,0.004138569921748372,0.9794242789560136,0.9794236962406357
train,ridge_multihot_main_effects,ELMSAN1+MAP2K6,0.00016190493404367938,0.004819070960674473,0.9487428915377727,0.9485864515064877
train,ridge_multihot_main_effects,ELMSAN1+ZBTB10,0.0003979235481142318,0.007806353498102506,0.9814772272599792,0.9816500347422161
train,ridge_multihot_main_effects,ETS2+IKZF3,0.0003415645379162516,0.005944960227046218,0.9864054512009298,0.9864967737104866
train,ridge_multihot_main_effects,ETS2+MAP7D1,0.00023470602851772605,0.005251719872215095,0.9858622075557506,0.9859379832342531
train,ridge_multihot_main_effects,ETS2+MAPK1,0.0009125542536022302,0.010147119058365725,0.9549112884443872,0.9551863254567715
train,ridge_multihot_main_effects,ETS2+TGFBR2,0.00030971803328566655,0.0061288204560320326,0.8839587090496529,0.884762558156189
train,ridge_multihot_main_effects,FOSB+IKZF3,0.0006752856483480657,0.009012548958938122,0.9709734880447817,0.9710055337813782
train,ridge_multihot_main_effects,FOSB+OSR2,0.000519524964658104,0.008033209198127271,0.9774574667686788,0.9778670299656729
train,ridge_multihot_main_effects,FOSB+PTPN12,0.0004905861522517774,0.007579828733685076,0.8483913748577921,0.8477666331908509
train,ridge_multihot_main_effects,FOSB+UBASH3B,0.0004845650006623635,0.007760924433532686,0.8857746304354241,0.8860403707074773
train,ridge_multihot_main_effects,FOXA1+FOXA3,0.00011705736334657637,0.004253279158710503,0.9924310729344171,0.9924661051107715
train,ridge_multihot_main_effects,FOXA1+FOXF1,0.00012322031799263876,0.004247591212698571,0.9909721425453033,0.990957367512571
train,ridge_multihot_main_effects,FOXA1+HOXB9,0.00014677659416596393,0.0045915478054095165,0.994376837732114,0.994439960876995
train,ridge_multihot_main_effects,FOXL2+ZNF318,0.00010591092960826155,0.0035855756050541224,0.9850057657146799,0.9849960064306329
train,ridge_multihot_main_effects,HOXC13+ZC3HAV1,6.562142964973254e-05,0.0030001637903517495,0.9881501453819467,0.9881551941260144
train,ridge_multihot_main_effects,IGDCC3+PRTG,0.0003202663432366338,0.0064041743684932345,0.9799226874912492,0.9798778264846084
train,ridge_multihot_main_effects,IGDCC3+TGFBR2,0.0001282546653551881,0.004501190008653241,0.9847237658596063,0.9847242928561043
train,ridge_multihot_main_effects,IKZF3+MAP2K3,0.00029885020369892657,0.005405389490950288,0.9843073624369235,0.98431413378897
train,ridge_multihot_main_effects,IKZF3+MAP2K6,0.0003222144138640713,0.006476815324577866,0.9821017987397451,0.9820613497856274
train,ridge_multihot_main_effects,IRF1+SET,0.00028685078413448787,0.005742513161061032,0.9868976519645846,0.9869422465654728
train,ridge_multihot_main_effects,KIF18B+KIF2C,0.00011363806209789882,0.004271411951231522,0.9598592646941542,0.959868329839725
train,ridge_multihot_main_effects,KLF1+SET,0.0006151496357000153,0.0075130507804092184,0.9399362162874251,0.9399355054963049
train,ridge_multihot_main_effects,MAP2K3+SLC38A2,7.825932849971098e-05,0.003346088362688384,0.9717372809493028,0.971682783843926
train,ridge_multihot_main_effects,MAP2K6+SPI1,0.0009600947690869576,0.010594449196891212,0.8953269040106523,0.8946895408410335
train,ridge_multihot_main_effects,MAPK1+TGFBR2,0.00024967411367042363,0.005731158106079256,0.9713171598518074,0.9713650480600089
train,ridge_multihot_main_effects,OSR2+PTPN12,0.00037993543065494636,0.006955249899024415,0.8754350624671013,0.875939964505911
train,ridge_multihot_main_effects,PLK4+STIL,0.0003435086445420867,0.0071991353308214,0.9838945306939351,0.9838699968724861
train,ridge_multihot_main_effects,PRTG+TGFBR2,0.00017698248392220383,0.005223451385748059,0.9849973669733738,0.9849955324722345
train,ridge_multihot_main_effects,PTPN12+SAMD1,0.0002892584995980573,0.006718375127402939,0.9822981173676315,0.9822981209071057
train,ridge_multihot_main_effects,PTPN12+SNAI1,0.00031059959250540856,0.006765142728936963,0.9445238793603107,0.9445486731376992
train,ridge_multihot_main_effects,PTPN12+ZBTB10,0.0005001139003666354,0.008170646313032822,0.9662100834804265,0.9662418467651803
train,ridge_multihot_main_effects,PTPN12+ZBTB25,0.00035754156308650365,0.00687998167553266,0.9783214635881964,0.9780451378630257
train,ridge_multihot_main_effects,PTPN9+UBASH3B,0.00018826086729235582,0.00496117274929253,0.9894428513651539,0.9892016137031724
train,ridge_multihot_main_effects,RHOXF2BB+SET,0.0003226548318625765,0.006563641491339987,0.9805373788797622,0.9805683515975842
train,ridge_multihot_main_effects,RHOXF2BB+ZBTB25,0.0002160401461874965,0.005691093027050085,0.9878452411632095,0.9877711751601823
train,ridge_multihot_main_effects,S1PR2+SGK1,0.00022051766289083144,0.00492967683585995,0.988511188121494,0.9884762818817104
train,ridge_multihot_main_effects,SAMD1+TGFBR2,0.0004218938716620159,0.008557709330264592,0.9597028988114302,0.9597393489395081
train,ridge_multihot_main_effects,SAMD1+ZBTB1,0.00012182346358612977,0.004475517519779133,0.9931129057590172,0.9931265072331127
train,ridge_multihot_main_effects,SGK1+TBX2,8.473048331977615e-05,0.003344630323092644,0.9938009281111899,0.9938013894571164
train,ridge_multihot_main_effects,UBASH3A+UBASH3B,0.00047497920547132896,0.007014768033394014,0.9511359526996712,0.951150286186351
train,ridge_multihot_main_effects,UBASH3B+ZBTB25,0.00011591859502550009,0.0044211893972415615,0.9901023926388484,0.9901069346456681
validation,control_only,BAK1+KLF1,0.0030840216578437987,0.012426997233520946,,
validation,control_only,BAK1+TMSB4X,0.00153311611358299,0.007476186642373451,,
validation,control_only,BPGM+ZBTB1,0.0058637805045877,0.01897040235500599,,
validation,control_only,CBFA2T3+FEV,0.01601957708405882,0.038804750733671865,,
validation,control_only,CEBPA+CEBPE,0.03644777716212404,0.060531360092960715,,
validation,control_only,CEBPA+ZC3HAV1,0.02749661014629957,0.0526500824424002,,
validation,control_only,CEBPB+CEBPE,0.02013704943264648,0.04675149724055119,,
validation,control_only,COL2A1+KLF1,0.005652434524204954,0.02029938603237553,,
validation,control_only,ETS2+IGDCC3,0.002381931449944846,0.01390838354091704,,
validation,control_only,ETS2+PRTG,0.003111073837665772,0.016063200713730633,,
validation,control_only,FEV+ISL2,0.010080081347390206,0.02915338298664267,,
validation,control_only,FEV+MAP7D1,0.00752785068427582,0.02434212199876365,,
validation,control_only,FOXA1+KLF1,0.004237270733102939,0.01862842203876872,,
validation,control_only,FOXA3+FOXF1,0.004713604347114183,0.02285743058311763,,
validation,control_only,FOXL2+HOXB9,0.009891459492669669,0.03302816445837958,,
validation,control_only,IER5L+LYL1,0.005520074346675824,0.02149400207735111,,
validation,control_only,IGDCC3+MAPK1,0.0023791011284189202,0.01434874034348392,,
validation,control_only,IGDCC3+ZBTB25,0.009018170341642089,0.026227238553516573,,
validation,control_only,KLF1+TGFBR2,0.0038863682720988997,0.013382283194779706,,
validation,control_only,MAPK1+PRTG,0.0028234004230936883,0.015892943230590546,,
validation,control_only,OSR2+UBASH3B,0.001112443210848906,0.008592617479200294,,
validation,control_only,PTPN12+PTPN9,0.005935936251702749,0.020087520509794964,,
validation,control_only,PTPN12+UBASH3A,0.007888749095111303,0.022559623561732346,,
validation,control_only,PTPN12+UBASH3B,0.006895512967091732,0.021151587466293285,,
validation,control_only,SAMD1+UBASH3B,0.006728225840437133,0.022738608728268966,,
validation,control_only,SNAI1+ZBTB10,0.01583532355319164,0.04096586931816777,,
validation,train_condition_balanced_perturbed_mean,BAK1+KLF1,0.0036323111382715488,0.01742539230187946,0.17710360926683988,0.17890033480309497
validation,train_condition_balanced_perturbed_mean,BAK1+TMSB4X,0.002217575423233213,0.012308749391282875,0.20538404410235908,0.20457586156528318
validation,train_condition_balanced_perturbed_mean,BPGM+ZBTB1,0.0032496343219049545,0.014623653798068638,0.7138286983119786,0.7135283782245546
validation,train_condition_balanced_perturbed_mean,CBFA2T3+FEV,0.011735631003043982,0.03256881375124676,0.6155050117639723,0.6181844545170405
validation,train_condition_balanced_perturbed_mean,CEBPA+CEBPE,0.030727607055946786,0.0549108216110046,0.5125620569513717,0.5161767887533547
validation,train_condition_balanced_perturbed_mean,CEBPA+ZC3HAV1,0.023281249781281717,0.04776240626658749,0.46190226916768373,0.4660033131632891
validation,train_condition_balanced_perturbed_mean,CEBPB+CEBPE,0.016069339881648548,0.041020620012131324,0.5262326497935278,0.5298329198518045
validation,train_condition_balanced_perturbed_mean,COL2A1+KLF1,0.0056514173692611665,0.02053459278517299,0.23161789749692968,0.23542585604694963
validation,train_condition_balanced_perturbed_mean,ETS2+IGDCC3,0.001515150585435371,0.011558360359385332,0.6122909212125031,0.6134249402574391
validation,train_condition_balanced_perturbed_mean,ETS2+PRTG,0.001658612428809693,0.012320779092732718,0.6844534489042121,0.6851802718230104
validation,train_condition_balanced_perturbed_mean,FEV+ISL2,0.007133788073294304,0.024355850820903222,0.5880999425537652,0.5909768032750238
validation,train_condition_balanced_perturbed_mean,FEV+MAP7D1,0.0055570587578355575,0.02113476510651867,0.5218094724384497,0.5249268628951771
validation,train_condition_balanced_perturbed_mean,FOXA1+KLF1,0.0029479420800500996,0.015426665586488414,0.5484270026082079,0.5516807665630572
validation,train_condition_balanced_perturbed_mean,FOXA3+FOXF1,0.0025036553788082335,0.016462670631091886,0.7107498871509114,0.7126139981442849
validation,train_condition_balanced_perturbed_mean,FOXL2+HOXB9,0.006087716572522136,0.02621249636376587,0.7166553860592356,0.718455652239561
validation,train_condition_balanced_perturbed_mean,IER5L+LYL1,0.002461455493719423,0.013953768228876317,0.8194473897145157,0.8199723738837082
validation,train_condition_balanced_perturbed_mean,IGDCC3+MAPK1,0.0021814563921775587,0.013782766122632021,0.41891545028520494,0.419866838789268
validation,train_condition_balanced_perturbed_mean,IGDCC3+ZBTB25,0.005082403699425645,0.020887906235533552,0.7764788269934813,0.7720906929256341
validation,train_condition_balanced_perturbed_mean,KLF1+TGFBR2,0.003672560060894047,0.01672748155722383,0.3310527173743327,0.3321731587792604
validation,train_condition_balanced_perturbed_mean,MAPK1+PRTG,0.0022829702933307885,0.014317391010987494,0.4748171696581361,0.4766098913654341
validation,train_condition_balanced_perturbed_mean,OSR2+UBASH3B,0.0018715861432904975,0.01180507857992682,0.2025262645523615,0.20850881912849617
validation,train_condition_balanced_perturbed_mean,PTPN12+PTPN9,0.0034440902146639736,0.01656493588162499,0.6918130940883557,0.6867393890231163
validation,train_condition_balanced_perturbed_mean,PTPN12+UBASH3A,0.004669924579825627,0.01833276679877373,0.7157445206739553,0.7114080907237752
validation,train_condition_balanced_perturbed_mean,PTPN12+UBASH3B,0.004119732780524887,0.017295581737944564,0.6896280426757462,0.6855013021714691
validation,train_condition_balanced_perturbed_mean,SAMD1+UBASH3B,0.00307633388494479,0.016050247427607026,0.8465743144798673,0.8449547190701984
validation,train_condition_balanced_perturbed_mean,SNAI1+ZBTB10,0.011981829670521181,0.03539116771608766,0.5710086750526703,0.5734165196312632
validation,matching_single_mean,BAK1+KLF1,0.0007501362581596679,0.00722520736545472,0.9723498441716126,0.9723789697701652
validation,matching_single_mean,BAK1+TMSB4X,0.0005115976214410539,0.005970559819900867,0.9214923814600842,0.9214924300461776
validation,matching_single_mean,BPGM+ZBTB1,0.0010490862420110374,0.009242460391677197,0.9633481546690973,0.9630507179241972
validation,matching_single_mean,CBFA2T3+FEV,0.009383007402272455,0.0303528738950851,0.8478190837522964,0.8493522738550632
validation,matching_single_mean,CEBPA+CEBPE,0.0036415641115030034,0.01988877521407795,0.9799155251617331,0.9801712839725799
validation,matching_single_mean,CEBPA+ZC3HAV1,0.005811089246153624,0.025236952012867072,0.9755717356306493,0.9757931317139786
validation,matching_single_mean,CEBPB+CEBPE,0.004153197470026484,0.022991413263911253,0.9420451730443334,0.942793432036618
validation,matching_single_mean,COL2A1+KLF1,0.001948213902629009,0.013061130744130792,0.8609214832437936,0.8616068597314578
validation,matching_single_mean,ETS2+IGDCC3,0.0007343190805551663,0.00828293538417921,0.8603358067657473,0.8606607985438914
validation,matching_single_mean,ETS2+PRTG,0.0009246175767996086,0.009448838947730529,0.8885888953378731,0.8886472049972738
validation,matching_single_mean,FEV+ISL2,0.004401579064344092,0.0204692915502607,0.9249110720222824,0.925747193872373
